Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol,Date,30d_volatility,10d_volatility
2011-10-04 00:00:00-04:00,9.8725004196167,10.524999618530273,9.824999809265137,10.524999618530273,10.524999618530273,81200,0.0,0.0,0.0,SVXY,2011-10-04 00:00:00-04:00,,
2011-10-05 00:00:00-04:00,10.882499694824219,11.40999984741211,10.862500190734863,11.34749984741211,11.34749984741211,35600,0.0,0.0,0.0,SVXY,2011-10-05 00:00:00-04:00,,
2011-10-06 00:00:00-04:00,11.357500076293945,11.582500457763672,11.199999809265137,11.582500457763672,11.582500457763672,22400,0.0,0.0,0.0,SVXY,2011-10-06 00:00:00-04:00,,
2011-10-07 00:00:00-04:00,11.797499656677246,11.797499656677246,11.194999694824219,11.672499656677246,11.672499656677246,72800,0.0,0.0,0.0,SVXY,2011-10-07 00:00:00-04:00,,
2011-10-10 00:00:00-04:00,11.875,12.149999618530273,11.850000381469727,12.149999618530273,12.149999618530273,60000,0.0,0.0,0.0,SVXY,2011-10-10 00:00:00-04:00,,
2011-10-11 00:00:00-04:00,12.0625,12.412500381469727,12.0600004196167,12.3149995803833,12.3149995803833,65600,0.0,0.0,0.0,SVXY,2011-10-11 00:00:00-04:00,,
2011-10-12 00:00:00-04:00,12.789999961853027,13.375,12.75,13.172499656677246,13.172499656677246,55200,0.0,0.0,0.0,SVXY,2011-10-12 00:00:00-04:00,,
2011-10-13 00:00:00-04:00,13.0,13.067500114440918,12.734999656677246,13.067500114440918,13.067500114440918,58400,0.0,0.0,0.0,SVXY,2011-10-13 00:00:00-04:00,,
2011-10-14 00:00:00-04:00,13.84749984741211,13.944999694824219,13.5024995803833,13.9375,13.9375,52800,0.0,0.0,0.0,SVXY,2011-10-14 00:00:00-04:00,,
2011-10-17 00:00:00-04:00,13.725000381469727,13.727499961853027,12.404999732971191,12.404999732971191,12.404999732971191,42400,0.0,0.0,0.0,SVXY,2011-10-17 00:00:00-04:00,,
2011-10-18 00:00:00-04:00,12.375,13.067500114440918,12.072500228881836,12.835000038146973,12.835000038146973,41600,0.0,0.0,0.0,SVXY,2011-10-18 00:00:00-04:00,,86.15268497921016
2011-10-19 00:00:00-04:00,12.944999694824219,12.952500343322754,11.802499771118164,11.979999542236328,11.979999542236328,79200,0.0,0.0,0.0,SVXY,2011-10-19 00:00:00-04:00,,90.01878735400389
2011-10-20 00:00:00-04:00,11.912500381469727,11.912500381469727,11.462499618530273,11.8774995803833,11.8774995803833,41200,0.0,0.0,0.0,SVXY,2011-10-20 00:00:00-04:00,,89.96322477017165
2011-10-21 00:00:00-04:00,12.319999694824219,12.462499618530273,12.164999961853027,12.462499618530273,12.462499618530273,30000,0.0,0.0,0.0,SVXY,2011-10-21 00:00:00-04:00,,92.81449664411741
2011-10-24 00:00:00-04:00,12.734999656677246,13.265000343322754,12.734999656677246,13.265000343322754,13.265000343322754,41200,0.0,0.0,0.0,SVXY,2011-10-24 00:00:00-04:00,,95.8348845979063
2011-10-25 00:00:00-04:00,13.057499885559082,13.057499885559082,12.362500190734863,12.364999771118164,12.364999771118164,73600,0.0,0.0,0.0,SVXY,2011-10-25 00:00:00-04:00,,103.51213021667203
2011-10-26 00:00:00-04:00,12.824999809265137,12.8774995803833,12.210000038146973,12.779999732971191,12.779999732971191,89600,0.0,0.0,0.0,SVXY,2011-10-26 00:00:00-04:00,,98.40627919491176
2011-10-27 00:00:00-04:00,14.175000190734863,14.637499809265137,13.912500381469727,14.457500457763672,14.457500457763672,127600,0.0,0.0,0.0,SVXY,2011-10-27 00:00:00-04:00,,118.5107767561323
2011-10-28 00:00:00-04:00,14.207500457763672,14.694999694824219,14.145000457763672,14.694999694824219,14.694999694824219,92400,0.0,0.0,0.0,SVXY,2011-10-28 00:00:00-04:00,,114.73776676043323
2011-10-31 00:00:00-04:00,13.9399995803833,14.039999961853027,13.109999656677246,13.109999656677246,13.109999656677246,190800,0.0,0.0,0.0,SVXY,2011-10-31 00:00:00-04:00,,114.13962376584206
2011-11-01 00:00:00-04:00,11.100000381469727,11.632499694824219,10.767499923706055,11.157500267028809,11.157500267028809,541600,0.0,0.0,0.0,SVXY,2011-11-01 00:00:00-04:00,,136.99333075258048
2011-11-02 00:00:00-04:00,11.617500305175781,11.619999885559082,11.170000076293945,11.52750015258789,11.52750015258789,88800,0.0,0.0,0.0,SVXY,2011-11-02 00:00:00-04:00,,134.68495259965934
2011-11-03 00:00:00-04:00,11.859999656677246,12.109999656677246,11.157500267028809,12.09000015258789,12.09000015258789,248800,0.0,0.0,0.0,SVXY,2011-11-03 00:00:00-04:00,,136.78686274274003
2011-11-04 00:00:00-04:00,11.762499809265137,12.050000190734863,11.382499694824219,11.852499961853027,11.852499961853027,214400,0.0,0.0,0.0,SVXY,2011-11-04 00:00:00-04:00,,134.93704704673445
2011-11-07 00:00:00-05:00,11.757499694824219,11.9399995803833,11.505000114440918,11.930000305175781,11.930000305175781,82400,0.0,0.0,0.0,SVXY,2011-11-07 00:00:00-05:00,,130.0430317488035
